1,s,getrs,general,full,http://www.netlib.org/lapack/single/sgetrs.f,Solve A*X = B using LU; TRANS,121
2,d,getrs,general,full,http://www.netlib.org/lapack/double/dgetrs.f,Solve A*X = B using LU; TRANS,122
3,c,getrs,general,full,http://www.netlib.org/lapack/complex/cgetrs.f,Solve A*X = B using LU; TRANS,123
4,z,getrs,general,full,http://www.netlib.org/lapack/complex16/zgetrs.f,Solve A*X = B using LU; TRANS,124
5,s,gbtrs,general,band,http://www.netlib.org/lapack/single/sgbtrs.f,Solve A*X = B using LU; TRANS,125
6,d,gbtrs,general,band,http://www.netlib.org/lapack/double/dgbtrs.f,Solve A*X = B using LU; TRANS,126
7,c,gbtrs,general,band,http://www.netlib.org/lapack/complex/cgbtrs.f,Solve A*X = B using LU; TRANS,127
8,z,gbtrs,general,band,http://www.netlib.org/lapack/complex16/zgbtrs.f,Solve A*X = B using LU; TRANS,128
9,s,gttrs,general,tridiagonal,http://www.netlib.org/lapack/single/sgttrs.f,Solve A*X = B using LU; TRANS,129
10,d,gttrs,general,tridiagonal,http://www.netlib.org/lapack/double/dgttrs.f,Solve A*X = B using LU; TRANS,130
11,c,gttrs,general,tridiagonal,http://www.netlib.org/lapack/complex/cgttrs.f,Solve A*X = B using LU; TRANS,131
12,z,gttrs,general,tridiagonal,http://www.netlib.org/lapack/complex16/zgttrs.f,Solve A*X = B using LU; TRANS,132
13,s,potrs,SPD,full,http://www.netlib.org/lapack/single/spotrs.f,Solve A*X = B using Cholesky,133
14,d,potrs,SPD,full,http://www.netlib.org/lapack/double/dpotrs.f,Solve A*X = B using Cholesky,134
15,c,potrs,HPD,full,http://www.netlib.org/lapack/complex/cpotrs.f,Solve A*X = B using Cholesky,135
16,z,potrs,HPD,full,http://www.netlib.org/lapack/complex16/zpotrs.f,Solve A*X = B using Cholesky,136
17,s,pptrs,SPD,packed,http://www.netlib.org/lapack/single/spptrs.f,Solve A*X = B using Cholesky,137
18,d,pptrs,SPD,packed,http://www.netlib.org/lapack/double/dpptrs.f,Solve A*X = B using Cholesky,138
19,c,pptrs,HPD,packed,http://www.netlib.org/lapack/complex/cpptrs.f,Solve A*X = B using Cholesky,139
20,z,pptrs,HPD,packed,http://www.netlib.org/lapack/complex16/zpptrs.f,Solve A*X = B using Cholesky,140
21,s,pbtrs,SPD,band,http://www.netlib.org/lapack/single/spbtrs.f,Solve A*X = B using Cholesky,141
22,d,pbtrs,SPD,band,http://www.netlib.org/lapack/double/dpbtrs.f,Solve A*X = B using Cholesky,142
23,c,pbtrs,HPD,band,http://www.netlib.org/lapack/complex/cpbtrs.f,Solve A*X = B using Cholesky,143
24,z,pbtrs,HPD,band,http://www.netlib.org/lapack/complex16/zpbtrs.f,Solve A*X = B using Cholesky,144
25,s,pttrs,SPD,tridiagonal,http://www.netlib.org/lapack/single/spttrs.f,Solve A*X = B using the L*D*L**T,145
26,d,pttrs,SPD,tridiagonal,http://www.netlib.org/lapack/double/dpttrs.f,Solve A*X = B using the L*D*L**T ,146
