% Generated on 2015-05-29 19:28:07,  dyna6-73.cs.uoregon.edu: /Users/norris/research/lighthouse/lighthouse-git/sandbox/petsc/scripts/anamod2arff.py, Command: "../scripts/anamod2arff.py -T ../../trilinos/tpetra_properties/12procs_results.csv -p ../timing/bgq -n solvers_tpetra -s -b 1350"
"Dummy Rows","Diagonal Sign","Eigen LM Re","Total No match %","Frob. Norm","One Norm","Trace","Eigen LR Im","Eigen SM Im","Upper Bandwidth","Max Nonzeros / Row","Abs Trace","Antisymm Inf Norm","Col Variance","Inf Norm","Antisymm Frob Norm","Eigen SM Re","Col Diag Dominance","Row Diag Dominance","Symm Inf Norm","Avg Nonzeros / Row","Diagonal Nonzeros","Min Nonzeros / Rows","Eigen LM Im","Dimension","Nonzeros","Lower Bandwidth","Eigen SR Re","Diag Variance","Eigen LR Re","Diagonal Mean","Eigen SR Im","Total Matching %","Row Variance","Symm Frob Norm","Total DNE %", solver, class0,3, 1.04858e+06 ,0.0667857,6.60E+06,2.10E+06,3.61E+07, 0,?,4075,44,3.61E+07,1.05E+06,4.82E+08,3.15E+06,3.94E+06,?,1,1,2.10E+06,6.15347,9129,2, 0,9129,56175,1375,?,1.36E+09, 1.04858e+06 ,3949.84,?,0.00684437,6.02E+08,5.30E+06,0.92637,89565283,bad
0,3, 1.04858e+06 ,0.0667857,6.60E+06,2.10E+06,3.61E+07, 0,?,4075,44,3.61E+07,1.05E+06,4.82E+08,3.15E+06,3.94E+06,?,1,1,2.10E+06,6.15347,9129,2, 0,9129,56175,1375,?,1.36E+09, 1.04858e+06 ,3949.84,?,0.00684437,6.02E+08,5.30E+06,0.92637,68908713,bad
0,3, 1.04858e+06 ,0.0667857,6.60E+06,2.10E+06,3.61E+07, 0,?,4075,44,3.61E+07,1.05E+06,4.82E+08,3.15E+06,3.94E+06,?,1,1,2.10E+06,6.15347,9129,2, 0,9129,56175,1375,?,1.36E+09, 1.04858e+06 ,3949.84,?,0.00684437,6.02E+08,5.30E+06,0.92637,30870720,bad
0,3, 1.04858e+06 ,0.0667857,6.60E+06,2.10E+06,3.61E+07, 0,?,4075,44,3.61E+07,1.05E+06,4.82E+08,3.15E+06,3.94E+06,?,1,1,2.10E+06,6.15347,9129,2, 0,9129,56175,1375,?,1.36E+09, 1.04858e+06 ,3949.84,?,0.00684437,6.02E+08,5.30E+06,0.92637,47942865,bad
0,3, 1.04858e+06 ,0.0667857,6.60E+06,2.10E+06,3.61E+07, 0,?,4075,44,3.61E+07,1.05E+06,4.82E+08,3.15E+06,3.94E+06,?,1,1,2.10E+06,6.15347,9129,2, 0,9129,56175,1375,?,1.36E+09, 1.04858e+06 ,3949.84,?,0.00684437,6.02E+08,5.30E+06,0.92637,47942866,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,91068408,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,89565283,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,8520536,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,8793454,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,17887723,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,49598909,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,53362206,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,32874609,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,90197664,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,90197665,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,90197667,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,43373444,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,44114477,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,43373443,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,59072883,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,59072882,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,59072881,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,91068410,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,59072884,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,49598911,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,91068411,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,49598912,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,1216556,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,64278029,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,44526267,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,5890860,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,5890863,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,5890862,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,8793453,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,32874610,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,26415434,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,26415433,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,44114476,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,44114479,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,44114478,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,43373441,bad
0,3, -625.983 ,0.0274011,4337.15,2942.48,3331.4, 0,?,2500,77,7227.54,2534.11,560.974,2942.48,2958.44,?,1,1,2896.96,38.2209,5261,3, 0,5374,205399,5049, -625.983 ,15.7087, 543.809 ,0.619911, 0,0.00241833,560.974,3171.52,0.970181,57331597,bad
