1,s,geequ,general,full,Doxygen/docs/html/sgeequ_8f.html,computes row and column scalings intended to equilibrate an M-by-N matrix A and reduce its cn,309
2,d,geequ,general,full,Doxygen/docs/html/dgeequ_8f.html,computes row and column scalings intended to equilibrate an M-by-N matrix A and reduce its cn,310
3,c,geequ,general,full,Doxygen/docs/html/cgeequ_8f.html,computes row and column scalings intended to equilibrate an M-by-N matrix A and reduce its cn,311
4,z,geequ,general,full,Doxygen/docs/html/zgeequ_8f.html,computes row and column scalings intended to equilibrate an M-by-N matrix A and reduce its cn,312
5,s,gbequ,general,band,Doxygen/docs/html/sgbequ_8f.html,computes row and column scalings intended to equilibrate an M-by-N band matrix A and reduce its cn,313
6,d,gbequ,general,band,Doxygen/docs/html/dgbequ_8f.html,computes row and column scalings intended to equilibrate an M-by-N band matrix A and reduce its cn,314
7,c,gbequ,general,band,Doxygen/docs/html/cgbequ_8f.html,computes row and column scalings intended to equilibrate an M-by-N band matrix A and reduce its cn,315
8,z,gbequ,general,band,Doxygen/docs/html/zgbequ_8f.html,computes row and column scalings intended to equilibrate an M-by-N band matrix A and reduce its cn,316
9,s,poequ,SPD,full,Doxygen/docs/html/spoequ_8f.html,computes row and column scalings intended to equilibrate a symmetric positive definite matrix A and reduce its cn (with respect to the two-norm),317
10,d,poequ,SPD,full,Doxygen/docs/html/dpoequ_8f.html,computes row and column scalings intended to equilibrate a symmetric positive definite matrix A and reduce its cn (with respect to the two-norm),318
11,c,poequ,HPD,full,Doxygen/docs/html/cpoequ_8f.html,computes row and column scalings intended to equilibrate a Hermitian positive definite matrix A and reduce its cn (with respect to the two-norm),319
12,z,poequ,HPD,full,Doxygen/docs/html/zpoequ_8f.html,computes row and column scalings intended to equilibrate a Hermitian positive definite matrix A and reduce its cn (with respect to the two-norm),320
13,s,pbequ,SPD,band,Doxygen/docs/html/spbequ_8f.html,computes row and column scalings intended to equilibrate a symmetric positive definite band matrix A and reduce its cn (with respect to the two-norm),321
14,d,pbequ,SPD,band,Doxygen/docs/html/dpbequ_8f.html,computes row and column scalings intended to equilibrate a symmetric positive definite band matrix A and reduce its cn (with respect to the two-norm),322
15,c,pbequ,HPD,band,Doxygen/docs/html/cpbequ_8f.html,computes row and column scalings intended to equilibrate a Hermitian positive definite band matrix A and reduce its cn (with respect to the two-norm),323
16,z,pbequ,HPD,band,Doxygen/docs/html/zpbequ_8f.html,computes row and column scalings intended to equilibrate a Hermitian positive definite band matrix A and reduce its cn (with respect to the two-norm),324
