42	d	gesvx	general	full	http://www.netlib.org/lapack/double/dgesvx.f	1	linear equation, expert driver,	42
43	c	gesvx	general	full	http://www.netlib.org/lapack/complex/cgesvx.f	1	linear equation, expert driver,	43
44	z	gesvx	general	full	http://www.netlib.org/lapack/complex16/zgesvx.f	1	linear equation, expert driver,	44
45	s	gbsvx	general	banded	http://www.netlib.org/lapack/single/sgbsvx.f	1	linear equation, expert driver,	45
46	d	gbsvx	general	banded	http://www.netlib.org/lapack/double/dgbsvx.f	1	linear equation, expert driver,	46
47	c	gbsvx	general	banded	http://www.netlib.org/lapack/complex/cgbsvx.f	1	linear equation, expert driver,	47
48	z	gbsvx	general	banded	http://www.netlib.org/lapack/complex16/zgbsvx.f	1	linear equation, expert driver,	48
49	s	gtsvx	general	tridiagonal	http://www.netlib.org/lapack/single/sgtsvx.f	1	linear equation, expert driver,	49
50	d	gtsvx	general	tridiagonal	http://www.netlib.org/lapack/double/dgtsvx.f	1	linear equation, expert driver,	50
51	c	gtsvx	general	tridiagonal	http://www.netlib.org/lapack/complex/cgtsvx.f	1	linear equation, expert driver,	51
52	z	gtsvx	general	tridiagonal	http://www.netlib.org/lapack/complex16/zgtsvx.f	1	linear equation, expert driver,	52
53	c	hesvx	Hermitian	full	http://www.netlib.org/lapack/complex/chesvx.f	1	linear equation, expert driver,	53
54	z	hesvx	Hermitian	full	http://www.netlib.org/lapack/complex16/zhesvx.f	1	linear equation, expert driver,	54
55	c	hpsvx	Hermitian	packed	http://www.netlib.org/lapack/complex/chpsvx.f	1	linear equation, expert driver,	55
56	z	hpsvx	Hermitian	packed	http://www.netlib.org/lapack/complex16/zhpsvx.f	1	linear equation, expert driver,	56
57	s	posvx	SPD	full	http://www.netlib.org/lapack/single/sposvx.f	1	linear equation, expert driver,	57
58	d	posvx	SPD	full	http://www.netlib.org/lapack/double/dposvx.f	1	linear equation, expert driver,	58
59	c	posvx	HPD	full	http://www.netlib.org/lapack/complex/cposvx.f	1	linear equation, expert driver,	59
60	z	posvx	HPD	full	http://www.netlib.org/lapack/complex16/zposvx.f	1	linear equation, expert driver,	60
61	s	pbsvx	SPD	banded	http://www.netlib.org/lapack/single/spbsvx.f	1	linear equation, expert driver,	61
62	d	pbsvx	SPD	banded	http://www.netlib.org/lapack/double/dpbsvx.f	1	linear equation, expert driver,	62
63	c	pbsvx	HPD	banded	http://www.netlib.org/lapack/complex/cpbsvx.f	1	linear equation, expert driver,	63
64	z	pbsvx	HPD	banded	http://www.netlib.org/lapack/complex16/zpbsvx.f	1	linear equation, expert driver,	64
65	s	ppsvx	SPD	packed	http://www.netlib.org/lapack/single/sppsvx.f	1	linear equation, expert driver,	65
66	d	ppsvx	SPD	packed	http://www.netlib.org/lapack/double/dppsvx.f	1	linear equation, expert driver,	66
67	c	ppsvx	HPD	packed	http://www.netlib.org/lapack/complex/cppsvx.f	1	linear equation, expert driver,	67
68	z	ppsvx	HPD	packed	http://www.netlib.org/lapack/complex16/zppsvx.f	1	linear equation, expert driver,	68
69	s	ptsvx	SPD	tridiagonal	http://www.netlib.org/lapack/single/sptsvx.f	1	linear equation, expert driver,	69
70	d	ptsvx	SPD	tridiagonal	http://www.netlib.org/lapack/double/dptsvx.f	1	linear equation, expert driver,	70
71	c	ptsvx	HPD	tridiagonal	http://www.netlib.org/lapack/complex/cptsvx.f	1	linear equation, expert driver,	71
72	z	ptsvx	HPD	tridiagonal	http://www.netlib.org/lapack/complex16/zptsvx.f	1	linear equation, expert driver,	72
73	s	sysvx	symmetric	full	http://www.netlib.org/lapack/single/ssysvx.f	1	linear equation, expert driver,	73
74	d	sysvx	symmetric	full	http://www.netlib.org/lapack/double/dsysvx.f	1	linear equation, expert driver,	74
75	c	sysvx	symmetric	full	http://www.netlib.org/lapack/complex/csysvx.f	1	linear equation, expert driver,	75
76	z	sysvx	symmetric	full	http://www.netlib.org/lapack/complex16/zsysvx.f	1	linear equation, expert driver,	76
77	s	spsvx	symmetric	packed	http://www.netlib.org/lapack/single/sspsvx.f	1	linear equation, expert driver,	77
78	d	spsvx	symmetric	packed	http://www.netlib.org/lapack/double/dspsvx.f	1	linear equation, expert driver,	78
79	c	spsvx	symmetric	packed	http://www.netlib.org/lapack/complex/cspsvx.f	1	linear equation, expert driver,	79
80	z	spsvx	symmetric	packed	http://www.netlib.org/lapack/complex16/zspsvx.f	1	linear equation, expert driver,	80
